,0,1,2,3,4,5,6,7,8,9,10,11,,0.098039216,9.803921569,,
294,58,67,64,52,63,68,66,67,68,65,57,66,,1.333333333,53.33333333,,
295,55,67,57,57,65,67,66,67,67,62,57,62,,1.31372549,52.54901961,,
296,55,72,58,59,64,68,68,66,68,62,57,65,,1.333333333,53.33333333,,
297,56,72,58,59,65,68,66,67,67,60,57,62,,1.333333333,53.33333333,,
298,56,80,61,55,65,67,66,66,67,61,57,58,,1.31372549,52.54901961,,
299,56,82,61,60,64,68,66,66,68,63,57,58,,1.333333333,53.33333333,,
300,56,72,58,52,65,68,68,68,70,62,58,60,,1.333333333,53.33333333,,
301,57,77,58,58,65,68,67,67,68,61,56,62,,1.333333333,53.33333333,,
302,56,79,64,60,66,68,67,67,68,62,57,62,,1.333333333,53.33333333,,
303,57,80,57,62,65,69,67,67,67,62,56,61,,1.352941176,54.11764706,,
304,56,82,65,58,65,68,67,67,68,62,57,63,,1.333333333,53.33333333,,
305,56,92,60,58,66,67,65,66,68,62,56,59,,1.31372549,52.54901961,,
306,57,97,59,55,66,67,66,66,66,62,57,64,,1.31372549,52.54901961,,
307,56,94,58,56,66,67,65,68,68,59,57,60,,1.31372549,52.54901961,,
308,56,96,66,53,66,68,67,66,67,61,57,59,,1.333333333,53.33333333,,
309,55,91,68,59,65,67,66,67,67,60,57,65,,1.31372549,52.54901961,,
310,57,88,62,60,66,67,67,67,67,61,57,60,,1.31372549,52.54901961,,
311,57,90,67,56,66,67,66,67,67,63,57,60,,1.31372549,52.54901961,,
312,56,90,63,63,66,67,67,67,67,62,56,60,,1.31372549,52.54901961,,
313,57,95,69,59,66,67,66,67,67,60,57,63,,1.31372549,52.54901961,,
314,57,92,71,58,73,67,66,67,68,58,57,61,,1.31372549,52.54901961,,
315,56,99,69,55,62,68,67,67,67,58,57,66,,1.333333333,53.33333333,,
316,57,94,69,57,69,68,67,67,67,60,56,59,,1.333333333,53.33333333,,
317,57,93,71,60,69,69,67,66,67,59,57,59,,1.352941176,54.11764706,,
318,57,92,72,58,73,69,67,66,67,60,57,61,,1.352941176,54.11764706,,
319,57,92,78,60,78,67,66,66,67,58,57,62,,1.31372549,52.54901961,,
320,57,91,71,62,78,70,67,67,67,60,57,62,,1.37254902,54.90196078,,
321,59,90,71,66,71,73,67,67,68,62,56,57,,1.431372549,57.25490196,,
322,58,89,67,58,78,71,68,67,68,63,57,61,,1.392156863,55.68627451,,
323,59,87,72,61,78,71,67,67,67,62,57,57,,1.392156863,55.68627451,,
324,59,87,68,64,87,80,67,67,67,62,57,62,,1.568627451,62.74509804,,
325,59,86,75,64,83,83,65,67,69,62,57,62,,1.62745098,65.09803922,,
326,59,84,68,62,87,85,71,68,67,60,57,63,,1.666666667,66.66666667,,
327,60,84,77,66,83,80,73,68,67,61,57,63,,1.568627451,62.74509804,,
328,59,81,59,65,85,82,75,70,67,58,57,61,,1.607843137,64.31372549,,
329,59,80,58,62,82,77,83,70,67,61,57,60,,1.509803922,60.39215686,,
330,58,80,61,62,77,87,82,74,68,62,57,57,,1.705882353,68.23529412,,
331,59,79,59,63,83,82,78,74,68,61,56,60,,1.607843137,64.31372549,,
332,58,78,57,64,88,86,78,67,68,62,57,63,,1.68627451,67.45098039,,
333,58,77,61,61,88,97,77,79,68,60,57,62,,1.901960784,76.07843137,,
334,57,75,57,64,85,95,77,73,68,58,57,62,,1.862745098,74.50980392,,
335,58,75,64,63,90,92,85,72,70,61,57,61,,1.803921569,72.15686275,,
336,57,73,56,61,84,83,87,73,71,60,57,63,,1.62745098,65.09803922,,
337,59,73,62,61,80,87,90,71,73,61,57,63,,1.705882353,68.23529412,,
338,58,71,56,59,75,92,89,73,75,64,57,60,,1.803921569,72.15686275,,
339,59,71,53,58,74,86,83,69,79,63,58,57,,1.68627451,67.45098039,,
340,59,70,58,57,73,96,82,77,81,66,58,61,,1.882352941,75.29411765,,
341,59,69,53,54,72,97,77,73,82,67,57,57,,1.901960784,76.07843137,,
342,60,69,57,56,70,94,85,77,83,72,57,62,,1.843137255,73.7254902,,
343,60,69,64,59,67,90,82,79,81,66,58,62,,1.764705882,70.58823529,,
344,59,69,57,58,67,89,84,78,86,71,57,60,,1.745098039,69.80392157,,
345,61,68,59,52,67,87,83,79,86,72,57,60,,1.705882353,68.23529412,,
346,60,70,57,53,67,87,88,80,88,72,57,62,,1.705882353,68.23529412,,
347,62,70,58,59,67,85,86,85,85,81,58,63,,1.666666667,66.66666667,,
348,61,69,57,56,66,83,83,89,91,75,57,63,,1.62745098,65.09803922,,
349,62,70,53,57,64,81,80,84,92,81,57,64,,1.588235294,63.52941176,,
350,61,69,57,63,64,79,77,83,88,77,57,67,,1.549019608,61.96078431,,
351,62,68,53,59,64,77,73,78,85,75,57,61,,1.509803922,60.39215686,,
352,60,67,59,62,61,75,70,73,81,70,56,57,,1.470588235,58.82352941,,
353,62,67,61,55,61,75,68,71,79,67,56,61,,1.470588235,58.82352941,,
354,62,67,59,58,58,73,67,69,78,66,56,56,,1.431372549,57.25490196,,
355,55,67,61,60,61,73,67,67,76,65,57,62,,1.431372549,57.25490196,,
356,63,68,59,57,58,73,68,68,76,64,57,57,,1.431372549,57.25490196,,
357,64,68,57,53,60,72,67,67,74,62,57,60,,1.411764706,56.47058824,,
358,64,68,60,56,60,71,66,67,73,61,56,57,,1.392156863,55.68627451,,
359,61,68,61,55,63,69,66,67,71,61,57,63,,1.352941176,54.11764706,,
360,61,68,60,59,62,70,67,67,69,65,57,61,,1.37254902,54.90196078,,
361,62,67,60,62,64,72,65,67,71,62,57,62,,1.411764706,56.47058824,,
362,61,67,60,60,64,70,63,66,70,65,57,63,,1.37254902,54.90196078,,
363,62,67,62,59,66,71,66,66,70,61,56,64,,1.392156863,55.68627451,,
364,63,68,60,57,63,68,66,66,70,64,57,60,,1.333333333,53.33333333,,
365,61,67,57,59,61,69,68,66,67,60,57,56,,1.352941176,54.11764706,,
366,61,68,59,60,63,68,66,67,67,62,57,62,,1.333333333,53.33333333,,
367,61,67,58,58,63,67,66,67,67,62,57,59,,1.31372549,52.54901961,,
368,61,68,55,54,65,67,65,67,68,65,57,62,,1.31372549,52.54901961,,
369,59,67,57,56,65,69,64,68,67,63,57,63,,1.352941176,54.11764706,,
370,59,67,56,55,64,69,66,67,67,62,57,62,,1.352941176,54.11764706,,
371,59,68,57,55,64,69,67,67,68,63,56,61,,1.352941176,54.11764706,,
372,59,67,53,63,66,68,67,67,67,62,57,64,,1.333333333,53.33333333,,
373,59,67,60,56,63,68,65,66,67,61,57,60,,1.333333333,53.33333333,,
374,61,68,53,60,64,67,67,66,68,62,57,66,,1.31372549,52.54901961,,
375,59,68,59,59,63,67,65,66,68,63,57,60,,1.31372549,52.54901961,,
376,59,68,55,59,62,67,65,66,68,62,56,57,,1.31372549,52.54901961,,
377,59,68,58,54,63,68,65,67,68,59,57,60,,1.333333333,53.33333333,,
378,59,68,58,57,64,67,65,66,68,62,57,61,,1.31372549,52.54901961,,
379,59,67,60,57,64,68,67,67,68,61,56,61,,1.333333333,53.33333333,,
380,59,67,57,55,65,67,66,66,67,60,57,60,,1.31372549,52.54901961,,
381,58,67,59,56,65,67,66,66,67,59,57,62,,1.31372549,52.54901961,,
382,59,67,61,56,65,67,67,67,67,60,57,63,,1.31372549,52.54901961,,
383,59,67,59,63,65,67,67,66,68,63,57,62,,1.31372549,52.54901961,,
384,58,67,61,60,64,67,65,66,67,61,56,62,,1.31372549,52.54901961,,
385,58,67,59,59,63,67,64,68,67,64,57,66,,1.31372549,52.54901961,,
386,58,67,61,59,63,67,65,66,67,61,56,59,,1.31372549,52.54901961,,
387,58,67,63,58,62,67,65,66,67,65,56,56,,1.31372549,52.54901961,,
388,57,67,61,51,63,67,66,66,67,63,56,59,,1.31372549,52.54901961,,
389,58,67,62,55,63,67,67,65,67,64,57,60,,1.31372549,52.54901961,,
390,58,67,61,54,64,68,67,66,68,63,57,61,,1.333333333,53.33333333,,
391,58,66,64,56,65,67,67,65,67,62,56,60,,1.31372549,52.54901961,,
392,58,67,59,62,65,68,68,67,68,63,57,62,,1.333333333,53.33333333,,
393,58,67,57,57,65,68,66,67,67,63,56,63,,1.333333333,53.33333333,,
394,58,67,58,60,65,67,65,66,67,60,56,62,,1.31372549,52.54901961,,
395,58,67,64,60,64,68,65,67,67,61,57,63,,1.333333333,53.33333333,,
396,59,67,58,58,65,67,64,67,68,58,57,62,,1.31372549,52.54901961,,
397,58,68,60,58,65,68,68,66,68,63,57,63,,1.333333333,53.33333333,,
398,58,67,61,56,67,68,65,67,68,65,57,66,,1.333333333,53.33333333,,
399,59,67,65,62,64,68,67,67,68,61,58,61,,1.333333333,53.33333333,,
400,58,67,60,60,64,69,68,67,69,60,57,57,,1.352941176,54.11764706,,
401,59,70,57,53,66,68,66,67,68,62,58,63,,1.333333333,53.33333333,,
402,58,67,58,61,63,68,68,68,67,63,57,59,,1.333333333,53.33333333,,
403,58,68,54,62,65,68,65,67,68,61,57,63,,1.333333333,53.33333333,,
404,58,68,58,56,64,68,66,69,68,63,57,57,,1.333333333,53.33333333,,
405,58,68,57,59,66,68,66,66,67,62,57,62,,1.333333333,53.33333333,,
406,58,67,57,51,65,67,65,66,68,61,56,57,,1.31372549,52.54901961,,
407,58,67,58,58,64,67,67,66,67,62,56,64,,1.31372549,52.54901961,,
408,57,67,58,51,64,68,67,67,67,62,57,62,,1.333333333,53.33333333,,
409,57,67,59,55,63,67,67,67,67,62,56,66,,1.31372549,52.54901961,,
410,57,67,60,51,64,67,65,67,67,61,56,59,,1.31372549,52.54901961,,
411,57,67,58,57,62,67,65,67,67,60,57,64,,1.31372549,52.54901961,,
412,57,66,59,63,64,67,64,67,67,61,57,60,,1.31372549,52.54901961,,
413,54,68,60,60,63,67,65,67,67,59,57,56,,1.31372549,52.54901961,,
414,57,67,60,58,64,67,64,67,67,60,57,60,,1.31372549,52.54901961,,
415,57,67,61,59,64,66,66,66,68,58,56,58,,1.294117647,51.76470588,,
416,56,67,60,57,64,67,66,66,67,60,57,62,,1.31372549,52.54901961,,
417,56,67,65,58,63,68,66,68,67,62,57,66,,1.333333333,53.33333333,,
418,57,67,58,58,63,67,65,67,67,61,56,66,,1.31372549,52.54901961,,
419,57,67,62,54,64,67,68,65,67,65,57,63,,1.31372549,52.54901961,,
420,56,66,65,55,63,67,65,66,67,60,56,65,,1.31372549,52.54901961,,
421,56,66,60,63,64,68,65,66,68,64,57,61,,1.333333333,53.33333333,,
422,57,66,64,59,62,67,65,67,67,62,56,66,,1.31372549,52.54901961,,
423,57,67,58,63,64,68,66,67,67,61,56,59,,1.333333333,53.33333333,,
424,57,67,65,60,63,67,66,67,67,63,56,60,,1.31372549,52.54901961,,
425,57,67,58,58,64,67,67,67,66,61,56,60,,1.31372549,52.54901961,,
426,57,67,64,54,65,67,67,67,68,63,56,59,,1.31372549,52.54901961,,
427,57,67,57,57,64,67,66,66,67,62,56,62,,1.31372549,52.54901961,,
428,63,68,54,56,64,67,64,65,67,63,57,63,,1.31372549,52.54901961,,
429,56,67,57,55,66,68,65,67,68,62,57,62,,1.333333333,53.33333333,,
430,57,67,54,53,63,67,64,65,67,61,57,63,,1.31372549,52.54901961,,
431,56,67,57,56,63,68,67,66,67,61,56,62,,1.333333333,53.33333333,,
432,57,67,53,64,63,67,66,65,67,58,57,62,,1.31372549,52.54901961,,
433,57,67,58,59,63,67,67,66,67,60,56,66,,1.31372549,52.54901961,,
434,57,68,55,59,65,68,67,67,68,59,57,62,,1.333333333,53.33333333,,
435,57,68,58,58,63,67,66,66,67,60,56,64,,1.31372549,52.54901961,,
436,57,68,57,58,64,67,65,67,67,58,57,60,,1.31372549,52.54901961,,
437,56,68,59,53,65,67,65,67,67,61,57,56,,1.31372549,52.54901961,,
438,57,68,60,57,65,67,65,67,67,60,56,62,,1.31372549,52.54901961,,
439,57,67,59,54,65,68,64,67,67,62,57,58,,1.333333333,53.33333333,,
440,56,67,57,56,65,67,66,67,67,61,56,62,,1.31372549,52.54901961,,
441,57,68,60,61,64,68,68,67,68,60,57,60,,1.333333333,53.33333333,,
442,56,68,56,57,64,67,64,66,68,60,57,60,,1.31372549,52.54901961,,
443,56,70,59,62,65,67,69,67,67,63,57,57,,1.31372549,52.54901961,,
444,56,72,59,60,65,68,67,67,67,62,57,59,,1.333333333,53.33333333,,
445,56,73,63,58,65,68,67,67,67,60,57,65,,1.333333333,53.33333333,,
446,56,77,58,59,65,67,65,67,67,58,57,59,,1.31372549,52.54901961,,
447,56,71,62,56,66,68,65,68,68,61,57,57,,1.333333333,53.33333333,,
448,56,84,57,51,66,68,65,67,67,59,57,60,,1.333333333,53.33333333,,
449,56,80,59,59,66,68,68,66,67,62,57,62,,1.333333333,53.33333333,,
450,56,91,57,62,67,68,66,67,67,64,57,61,,1.333333333,53.33333333,,
451,56,89,63,57,66,69,67,67,68,60,57,61,,1.352941176,54.11764706,,
452,54,91,60,63,66,69,68,66,68,65,57,63,,1.352941176,54.11764706,,
453,56,88,65,61,65,67,67,66,67,62,57,63,,1.31372549,52.54901961,,
454,56,89,62,60,66,68,65,67,67,58,57,60,,1.333333333,53.33333333,,
455,56,84,68,56,66,67,67,67,68,63,57,62,,1.31372549,52.54901961,,
456,56,82,65,58,66,67,67,66,67,62,57,63,,1.31372549,52.54901961,,
457,56,91,68,53,67,68,67,67,69,63,57,60,,1.333333333,53.33333333,,
458,56,90,66,56,66,67,65,66,67,62,57,59,,,,,
459,56,92,71,64,67,68,66,66,68,59,57,61,,,,,
460,57,94,70,66,67,67,67,67,69,59,57,60,,,,,
461,56,94,71,60,68,69,67,67,68,59,57,60,,,,,
462,56,98,69,55,72,69,67,67,69,61,57,57,,,,,
463,48,97,70,58,72,67,67,66,67,61,57,59,,,,,
464,56,91,67,60,68,68,67,67,68,60,57,59,,,,,
465,56,94,71,61,79,69,67,67,68,62,57,62,,,,,
466,56,92,72,61,77,70,66,66,67,62,57,58,,,,,
467,56,91,69,62,68,73,67,67,68,61,57,62,,,,,
468,57,88,70,61,74,74,67,67,68,60,57,61,,,,,
469,56,88,66,63,73,73,67,66,67,60,57,65,,,,,
470,56,87,76,64,83,66,68,67,67,60,57,60,,,,,
471,57,87,66,59,76,73,71,67,67,64,57,63,,,,,
472,57,85,74,68,87,82,74,68,67,62,57,60,,,,,
473,57,84,72,64,76,77,74,68,68,62,57,67,,,,,
474,57,83,71,65,83,80,74,68,67,60,57,60,,,,,
475,65,81,58,63,83,75,80,70,68,62,57,57,,,,,
476,57,81,57,63,91,82,84,69,66,59,57,60,,,,,
477,57,80,54,64,87,91,78,65,68,61,57,57,,,,,
478,58,79,58,61,90,93,80,71,67,59,57,62,,,,,
479,59,77,56,66,92,83,86,68,68,64,57,60,,,,,
480,58,76,59,61,78,92,86,78,68,61,57,65,,,,,
481,58,75,58,62,79,90,85,69,67,61,57,60,,,,,
482,57,74,58,62,76,83,86,79,67,59,57,64,,,,,
483,59,74,61,62,88,89,86,75,71,60,56,59,,,,,
484,58,73,62,62,83,81,80,72,73,60,57,57,,,,,
485,58,71,61,60,75,89,81,74,74,61,57,61,,,,,
486,55,70,62,55,74,97,82,73,79,66,58,59,,,,,
487,61,71,59,57,72,95,77,73,79,64,57,63,,,,,
488,59,71,56,55,72,97,94,73,80,62,57,62,,,,,
489,59,69,59,55,70,85,89,74,82,69,57,63,,,,,
490,60,70,58,56,70,89,92,72,85,76,57,62,,,,,
491,60,71,58,59,67,88,91,78,86,76,57,62,,,,,
492,60,70,55,63,67,87,85,80,85,80,57,60,,,,,
493,61,68,57,58,66,86,84,88,84,78,57,57,,,,,
494,60,69,63,58,66,84,83,81,89,77,57,61,,,,,
495,61,67,57,56,66,82,82,91,91,77,57,60,,,,,
496,62,69,60,55,65,81,80,90,92,71,57,67,,,,,
497,61,66,56,51,64,78,77,81,88,79,57,67,,,,,
498,60,67,53,55,63,77,73,77,84,74,56,63,,,,,
499,61,67,56,62,60,75,69,74,82,70,56,60,,,,,
500,62,68,53,57,60,74,68,71,79,68,56,61,,,,,
501,63,68,59,63,61,74,67,69,78,66,56,61,,,,,
502,63,68,53,61,61,72,66,69,76,65,56,61,,,,,
503,63,68,58,58,63,71,66,66,75,63,56,60,,,,,
504,62,68,57,59,63,71,66,67,74,63,56,65,,,,,
505,62,68,59,57,63,70,64,67,73,60,57,59,,,,,
506,62,68,60,53,66,69,62,65,71,60,56,58,,,,,
507,61,67,59,55,62,68,65,66,70,63,56,59,,,,,
508,61,67,59,57,61,68,67,66,69,61,56,63,,,,,
509,60,67,55,63,63,70,65,65,69,62,56,56,,,,,
510,61,67,60,63,61,70,67,65,69,62,56,58,,,,,
511,62,67,60,59,63,69,67,64,69,64,56,62,,,,,
512,60,67,61,58,61,68,67,66,69,63,57,62,,,,,
513,61,67,61,60,63,67,65,66,68,61,56,61,,,,,
514,60,68,59,52,62,69,66,65,68,60,56,62,,,,,
515,60,67,62,53,64,68,64,67,68,61,57,65,,,,,
516,60,67,57,59,63,67,67,66,67,62,57,61,,,,,
517,60,67,65,51,65,67,65,67,68,58,56,61,,,,,
518,59,66,60,56,64,67,66,67,67,58,56,59,,,,,
519,60,67,65,62,64,67,67,67,67,61,57,57,,,,,
520,59,66,58,59,63,67,66,68,68,59,57,61,,,,,
521,59,67,59,63,62,67,65,66,67,61,56,58,,,,,
522,59,68,57,58,65,68,64,67,68,62,57,61,,,,,
523,59,68,57,58,62,67,65,66,67,60,57,62,,,,,
524,59,68,54,59,65,69,67,67,68,61,57,61,,,,,
525,60,69,58,55,66,69,67,66,68,58,57,65,,,,,
526,60,70,58,55,65,68,67,67,68,61,58,64,,,,,
527,59,68,55,56,65,67,67,66,67,60,56,60,,,,,
528,59,67,57,64,65,67,67,66,67,61,57,61,,,,,
529,68,67,54,58,64,67,67,67,67,62,57,60,,,,,
530,58,67,57,59,65,68,68,67,67,62,57,66,,,,,
531,59,68,55,59,65,68,69,67,68,62,57,60,,,,,
532,59,68,59,61,64,69,66,67,68,63,57,58,,,,,
533,59,68,54,53,64,68,65,68,68,61,57,61,,,,,
534,58,68,58,56,64,68,66,69,68,62,57,56,,,,,
535,58,68,60,54,65,67,67,66,68,63,57,62,,,,,
536,58,68,58,57,64,68,67,67,68,61,58,62,,,,,
537,58,69,58,61,66,68,67,67,68,59,57,63,,,,,
538,58,68,59,60,65,68,67,67,68,60,58,63,,,,,
539,58,67,56,60,65,67,66,66,68,59,57,62,,,,,
540,58,68,60,61,65,67,66,66,67,60,57,62,,,,,
541,57,67,57,58,64,67,65,66,67,63,57,61,,,,,
542,57,67,60,56,64,67,64,66,68,60,56,60,,,,,
543,57,67,61,57,64,68,66,66,68,64,57,64,,,,,
544,57,67,59,51,64,67,64,66,67,61,56,59,,,,,
545,58,67,57,59,65,67,66,66,67,59,57,64,,,,,
546,58,67,55,56,65,67,65,67,68,60,57,62,,,,,
547,57,67,58,55,65,67,66,67,67,61,57,63,,,,,
548,58,68,53,51,66,68,66,65,67,60,57,66,,,,,
549,58,67,57,56,64,67,66,66,67,58,56,59,,,,,
550,57,67,57,64,66,67,66,66,67,61,57,64,,,,,
551,57,67,57,58,64,67,67,67,67,59,57,57,,,,,
552,57,67,56,59,64,68,67,65,67,63,56,65,,,,,
553,57,68,57,60,63,67,68,66,67,62,56,60,,,,,
554,57,68,54,57,63,67,66,65,67,63,57,60,,,,,
555,57,68,59,60,63,68,69,66,68,63,57,56,,,,,
556,57,67,53,56,63,68,66,66,68,62,57,57,,,,,
557,57,67,57,54,64,67,65,67,67,61,57,62,,,,,
558,57,67,54,56,65,67,64,67,67,62,57,63,,,,,
559,56,68,57,63,65,67,66,67,68,62,57,62,,,,,
560,57,67,57,57,65,67,67,67,67,60,56,62,,,,,
561,57,68,58,60,64,67,66,67,67,60,57,61,,,,,
562,57,67,59,60,64,67,67,66,67,58,56,61,,,,,
563,57,67,65,52,66,68,68,67,68,59,57,60,,,,,
564,56,67,57,53,64,67,66,66,68,60,56,59,,,,,
565,56,67,59,56,63,67,66,66,67,61,56,62,,,,,
566,57,67,61,53,64,68,66,66,67,58,57,62,,,,,
567,57,67,60,55,63,68,64,65,67,61,57,60,,,,,
568,56,67,60,51,65,67,66,66,67,60,57,62,,,,,
569,56,66,65,55,66,67,67,67,67,60,56,62,,,,,
570,56,67,61,61,64,67,67,66,67,61,57,62,,,,,
571,49,67,65,59,65,68,66,67,67,61,56,61,,,,,
572,56,67,60,58,64,67,66,67,68,64,57,66,,,,,
573,56,67,65,59,64,67,65,67,67,63,56,61,,,,,
574,56,67,58,58,64,68,64,69,67,62,56,65,,,,,
575,56,68,62,53,64,68,66,67,68,63,56,59,,,,,
576,55,67,57,57,63,67,66,66,67,62,56,57,,,,,
577,56,67,61,55,64,67,65,67,68,60,57,61,,,,,
578,56,67,57,55,64,67,67,65,67,62,56,57,,,,,
579,56,67,59,61,63,67,67,67,68,60,57,58,,,,,
580,55,67,57,59,65,67,67,65,68,61,57,63,,,,,
581,55,67,53,61,64,67,66,66,68,59,57,62,,,,,
582,56,68,57,60,65,67,65,65,67,60,57,63,,,,,
583,56,68,54,58,64,67,64,66,68,58,57,62,,,,,
584,56,68,59,59,64,67,66,67,67,60,56,61,,,,,
585,56,67,59,56,65,67,64,66,67,62,57,62,,,,,
586,55,67,58,52,64,67,67,67,67,61,56,61,,,,,
587,56,68,60,56,64,68,67,67,67,61,56,59,,,,,
588,56,67,59,55,63,67,67,67,67,61,56,60,,,,,
589,55,67,60,60,65,67,66,66,67,62,57,58,,,,,
590,54,68,61,60,66,68,65,65,68,62,57,62,,,,,
591,55,72,64,60,64,68,66,66,67,64,57,63,,,,,
592,55,72,61,55,66,67,64,65,67,62,56,62,,,,,
593,54,76,65,58,64,67,67,66,67,61,57,63,,,,,
594,54,72,59,51,64,67,67,67,67,62,57,60,,,,,
595,54,87,55,57,65,67,67,66,67,61,56,59,,,,,
596,54,86,57,53,65,68,67,67,67,62,56,64,,,,,
597,55,84,54,55,66,68,66,67,68,62,57,62,,,,,
598,54,81,61,52,65,68,67,66,67,62,57,62,,,,,
599,55,82,61,58,67,68,65,68,68,61,57,61,,,,,
600,55,82,58,60,66,67,66,66,67,61,57,62,,,,,
601,54,97,61,53,66,67,68,67,67,62,57,60,,,,,
602,54,84,65,58,66,68,66,66,68,59,57,60,,,,,
603,54,86,67,54,66,68,67,66,67,60,57,62,,,,,
604,55,90,65,57,66,67,67,66,68,60,57,63,,,,,
605,54,91,68,59,66,66,67,65,67,61,57,62,,,,,
606,55,89,73,59,66,68,66,67,67,61,57,62,,,,,
607,66,93,72,63,67,69,68,67,69,64,57,63,,,,,
608,55,97,69,57,67,69,67,67,68,63,58,63,,,,,
609,56,97,70,58,63,69,66,66,68,62,57,62,,,,,
610,55,98,69,60,67,67,66,67,68,62,57,63,,,,,
611,54,93,69,59,66,68,67,67,67,60,57,65,,,,,
612,55,92,73,61,70,69,66,68,68,61,57,60,,,,,
613,55,91,71,63,66,70,67,67,67,59,57,64,,,,,
614,55,91,71,65,76,71,67,67,67,60,57,60,,,,,
615,55,89,72,58,75,67,67,67,68,59,57,57,,,,,
616,55,88,70,65,84,72,67,66,67,61,56,62,,,,,
617,55,87,68,63,76,67,69,67,68,62,57,62,,,,,
618,55,86,71,68,80,76,68,68,68,60,57,61,,,,,
619,56,85,69,60,75,83,70,69,67,62,57,57,,,,,
620,56,84,72,62,71,86,73,69,67,60,57,64,,,,,
621,56,83,67,66,77,84,74,67,67,58,57,60,,,,,
622,57,81,61,64,79,87,82,68,68,61,57,60,,,,,
623,57,80,57,64,90,86,77,70,68,60,57,63,,,,,
624,58,80,62,62,86,77,82,72,67,59,57,60,,,,,
625,57,79,59,64,93,85,78,72,67,61,57,63,,,,,
626,58,78,60,63,86,93,83,71,67,61,57,60,,,,,
627,50,77,63,59,81,92,83,79,69,58,57,65,,,,,
628,59,75,61,61,86,89,74,68,67,62,57,63,,,,,
629,57,74,58,62,84,80,83,76,67,62,57,62,,,,,
630,58,73,57,61,78,92,88,74,70,60,56,59,,,,,
631,57,72,59,61,70,94,87,80,68,62,57,66,,,,,
632,58,71,59,60,75,91,88,76,71,62,57,59,,,,,
633,58,70,61,58,73,94,92,81,69,65,57,62,,,,,
634,59,71,58,53,72,95,84,75,77,68,57,60,,,,,
635,58,71,55,58,72,98,81,69,82,71,57,63,,,,,
636,59,71,57,60,70,90,84,74,82,71,57,62,,,,,
637,64,71,55,55,68,89,84,78,83,71,57,62,,,,,
638,60,68,57,61,67,88,91,78,87,76,57,65,,,,,
639,61,69,61,60,67,86,85,79,82,71,58,63,,,,,
640,61,68,57,61,66,85,92,87,89,71,57,66,,,,,
641,62,67,59,55,66,85,91,75,88,77,57,61,,,,,
642,61,67,57,57,65,82,82,82,89,78,57,65,,,,,
643,61,67,54,52,65,82,80,82,90,77,57,62,,,,,
644,61,67,56,55,64,80,77,84,89,77,57,64,,,,,
645,60,70,58,52,61,77,72,77,84,74,56,62,,,,,
646,61,68,56,55,63,76,70,74,81,71,56,62,,,,,
647,63,67,61,51,60,74,67,70,79,67,56,61,,,,,
648,63,67,59,56,61,73,66,69,78,66,56,59,,,,,
649,62,67,56,59,56,72,66,67,77,65,56,61,,,,,
650,63,67,59,60,61,71,65,67,75,64,56,62,,,,,
651,62,68,59,58,61,71,63,67,74,63,56,60,,,,,
652,62,67,65,60,65,70,68,67,72,63,56,61,,,,,
653,62,68,60,56,63,68,65,65,71,60,56,63,,,,,
654,62,67,59,55,63,70,67,65,71,58,56,59,,,,,
655,62,67,60,55,64,71,67,64,69,60,56,66,,,,,
656,61,67,57,58,63,68,65,66,69,62,57,63,,,,,
657,61,67,61,58,62,69,65,65,67,61,57,56,,,,,
658,63,66,65,62,63,70,65,68,69,58,56,62,,,,,
659,61,67,61,60,62,68,65,67,67,62,56,57,,,,,
660,57,67,63,58,61,68,63,67,67,62,57,62,,,,,
661,61,67,56,59,64,67,67,65,69,60,57,61,,,,,
662,60,67,63,56,62,70,65,67,67,62,57,62,,,,,
663,69,67,57,54,64,69,67,66,67,62,57,61,,,,,
664,60,68,54,57,64,70,66,66,67,63,57,65,,,,,
665,60,67,60,56,65,66,66,67,68,62,57,62,,,,,
666,61,68,57,56,65,67,66,66,68,62,57,66,,,,,
667,60,68,60,59,64,69,68,67,69,59,58,61,,,,,
668,60,68,65,61,65,68,66,67,69,62,58,65,,,,,
669,60,67,59,59,66,69,65,67,68,60,57,60,,,,,
670,59,68,55,59,63,68,66,66,68,61,57,57,,,,,
671,59,67,58,56,65,67,65,67,68,65,57,60,,,,,
672,60,69,59,53,65,69,65,67,68,62,57,60,,,,,
673,59,67,57,55,63,68,67,66,67,64,57,62,,,,,
674,59,67,55,63,64,67,68,67,67,61,57,61,,,,,
675,58,67,57,55,65,67,65,67,68,59,57,64,,,,,
676,58,67,61,51,64,67,67,66,67,62,57,61,,,,,
677,58,67,64,56,64,67,67,66,67,59,57,57,,,,,
678,58,67,55,59,64,67,64,66,67,63,57,61,,,,,
679,58,68,59,60,63,67,66,67,67,61,56,65,,,,,
680,58,68,58,58,64,67,67,66,68,63,57,59,,,,,
681,57,67,60,57,63,67,67,65,67,62,57,56,,,,,
682,58,67,61,57,62,67,65,66,67,63,57,62,,,,,
683,58,67,59,51,63,67,68,66,67,62,57,57,,,,,
684,59,67,61,57,65,68,65,66,67,63,56,62,,,,,
685,58,66,60,61,65,67,64,66,68,62,57,63,,,,,
