,1,1,,2,2
2650,2864.658719,74,73,72,72
2651,2866.678044,74,73.2,72.2,72.2
2652,2868.649555,74,71.8,70.8,70.8
2653,2870.67019,74,72.6,71.6,71.6
2654,2872.681496,76,71.6,70.6,70.6
2655,2874.669897,76,72.6,71.6,71.6
2656,2876.665473,76,71.6,70.6,70.6
2657,2878.687109,76,71.8,70.8,70.8
2658,2880.675081,76,71.4,70.4,70.4
2659,2882.661974,76,72,71,71
2660,2884.66168,76,72.6,71.6,71.6
2661,2886.647442,76,70.8,69.8,69.8
2662,2887.711102,76,71.6,70.6,70.6
2663,2889.672343,76,72.2,71.2,71.2
2664,2891.687878,78,71,70,70
2665,2893.654449,78,71.8,70.8,70.8
2666,2895.683915,78,71.4,70.4,70.4
2667,2897.693493,78,71.4,70.4,70.4
2668,2899.666708,78,72,71,71
2669,2901.659051,78,73.2,72.2,72.2
2670,2903.675026,78,73,72,72
2671,2905.655988,78,72.4,71.4,71.4
2672,2907.670794,78,72,71,71
2673,2909.667058,78,72,71,71
2674,2911.70032,80,71.8,70.8,70.8
2675,2913.69775,80,71.8,70.8,70.8
2676,2915.692204,80,71.4,70.4,70.4
2677,2917.661297,80,71.4,70.4,70.4
2678,2919.665608,80,71.8,70.8,70.8
2679,2921.679276,80,71.6,70.6,70.6
2680,2923.700156,80,72.6,71.6,71.6
2681,2925.733016,80,71,70,70
2682,2927.661701,80,71.6,70.6,70.6
2683,2928.669091,80,72,71,71
2684,2930.663716,82,71.4,70.4,70.4
2685,2932.673108,82,71.8,70.8,70.8
2686,2934.711169,82,72.2,71.2,71.2
2687,2936.648191,82,70.2,69.2,69.2
2688,2937.690986,82,72,71,71
2689,2939.672953,82,71.4,70.4,70.4
2690,2941.680367,82,72.2,71.2,71.2
2691,2943.650325,82,72.6,71.6,71.6
2692,2945.675989,82,71.4,70.4,70.4
2693,2947.672708,82,71.4,70.4,70.4
2694,2948.663516,84,70.6,69.6,69.6
2695,2950.677616,84,71.2,70.2,70.2
2696,2952.704952,84,72.2,71.2,71.2
2697,2954.697917,84,71.8,70.8,70.8
2698,2956.705372,84,72.4,71.4,71.4
2699,2958.688984,84,71.4,70.4,70.4
2700,2960.661258,84,72,71,71
2701,2962.654227,84,71.8,70.8,70.8
2702,2963.702271,84,70.6,69.6,69.6
2703,2965.704312,84,70.8,69.8,69.8
2704,2967.664803,86,70.8,69.8,69.8
2705,2969.751155,86,71,70,70
2706,2971.666813,86,70.2,69.2,69.2
2707,2973.657066,86,69.2,68.2,68.2
2708,2975.662522,86,71,70,70
2709,2977.649591,86,71,70,70
2710,2979.666676,86,72,71,71
2711,2981.665972,86,71.4,70.4,70.4
2712,2983.682973,86,70.8,69.8,69.8
2713,2985.69393,86,71.4,70.4,70.4
2714,2987.670945,88,71,70,70
2715,2989.678205,88,71,70,70
2716,2991.649785,88,71.4,70.4,70.4
2717,2993.668667,88,70.8,69.8,69.8
2718,2995.665399,88,72,71,71
2719,2997.678014,88,71,70,70
2720,2998.665272,88,71,70,70
2721,3000.720568,88,70.4,69.4,69.4
2722,3002.668456,88,71,70,70
2723,3004.688166,88,69.8,68.8,68.8
2724,3006.684493,90,69.6,68.6,68.6
2725,3008.683535,90,71.6,70.6,70.6
2726,3010.668248,90,69.8,68.8,68.8
2727,3012.659455,90,69.6,68.6,68.6
2728,3014.663193,90,70.2,69.2,69.2
2729,3016.675182,90,71.4,70.4,70.4
2730,3018.726038,90,69,68,68
2731,3020.662918,90,71,70,70
2732,3022.700342,90,70.8,69.8,69.8
2733,3024.694277,90,69.8,68.8,68.8
2734,3026.665612,92,71.6,70.6,70.6
2735,3028.689724,92,70,69,69
2736,3030.697201,92,71.2,70.2,70.2
2737,3032.678195,92,70.4,69.4,69.4
2738,3034.684861,92,71.2,70.2,70.2
2739,3036.668694,92,70.6,69.6,69.6
2740,3038.712304,92,71.8,70.8,70.8
2741,3040.647976,92,71.2,70.2,70.2
2742,3042.668155,92,70.4,69.4,69.4
2743,3044.69011,92,69.8,68.8,68.8
2744,3046.666572,94,71.4,70.4,70.4
2745,3048.682788,94,70.6,69.6,69.6
2746,3050.663186,94,70.8,69.8,69.8
2747,3052.646787,94,70,69,69
2748,3053.684409,94,71.8,70.8,70.8
2749,3055.686738,94,70.8,69.8,69.8
2750,3057.719452,94,70.2,69.2,69.2
2751,3059.66059,94,70.6,69.6,69.6
2752,3061.686637,94,70.6,69.6,69.6
2753,3063.661563,94,71,70,70
2754,3065.70607,96,70,69,69
2755,3067.650056,96,70.4,69.4,69.4
2756,3069.663434,96,70,69,69
2757,3071.654942,96,71,70,70
2758,3073.66366,96,69.2,68.2,68.2
2759,3075.717142,96,71,70,70
2760,3077.704469,96,69.4,68.4,68.4
2761,3079.69897,96,70.8,69.8,69.8
2762,3081.663522,96,71.2,70.2,70.2
2763,3082.663812,96,69.6,68.6,68.6
2764,3084.667545,98,69.6,68.6,68.6
2765,3086.692862,98,69.2,68.2,68.2
2766,3088.664764,98,69.6,68.6,68.6
2767,3090.718609,98,70,69,69
2768,3092.648459,98,70.4,69.4,69.4
2769,3094.705795,98,71.6,70.6,70.6
2770,3096.692718,98,69,68,68
2771,3098.703197,98,69.8,68.8,68.8
2772,3100.658279,98,69.2,68.2,68.2
2773,3102.686538,98,71.2,70.2,70.2
2774,3104.671126,100,68.6,67.6,67.6
2775,3106.668579,100,71.6,70.6,70.6
2776,3107.661082,100,68.2,67.2,67.2
2777,3109.675778,100,69.8,68.8,68.8
2778,3111.710414,100,69,68,68
2779,3113.663231,100,70.2,69.2,69.2
2780,3115.695035,100,70.6,69.6,69.6
2781,3117.665592,100,69.8,68.8,68.8
2782,3119.669003,100,68.6,67.6,67.6
2783,3121.670861,100,69.4,68.4,68.4
2784,3123.70203,102,69.4,68.4,68.4
2785,3125.650825,102,69.6,68.6,68.6
2786,3126.670702,102,71.2,70.2,70.2
2787,3128.685763,102,68.8,67.8,67.8
2788,3129.66935,102,70,69,69
2789,3131.708637,102,69.8,68.8,68.8
2790,3133.670603,102,68.4,67.4,67.4
2791,3135.684312,102,69.8,68.8,68.8
2792,3137.679651,102,68.6,67.6,67.6
2793,3139.669913,102,71,70,70
2794,3140.662593,104,70.4,69.4,69.4
2795,3142.67213,104,69.2,68.2,68.2
2796,3144.673964,104,69.2,68.2,68.2
2797,3146.672116,104,68.6,67.6,67.6
2798,3148.663466,104,68.6,67.6,67.6
2799,3150.718577,104,68.6,67.6,67.6
2800,3152.665276,104,68.4,67.4,67.4
2801,3154.697914,104,69.4,68.4,68.4
2802,3156.676919,104,69.8,68.8,68.8
2803,3157.666481,104,69.6,68.6,68.6
2804,3159.689758,106,68.8,67.8,67.8
2805,3161.702089,106,69,68,68
2806,3163.670429,106,68.6,67.6,67.6
2807,3165.709893,106,70,69,69
2808,3167.649879,106,69.8,68.8,68.8
2809,3169.699854,106,68.8,67.8,67.8
2810,3171.67573,106,68.8,67.8,67.8
2811,3173.671173,106,69.2,68.2,68.2
2812,3175.669037,106,69.2,68.2,68.2
2813,3177.693727,106,68.4,67.4,67.4
2814,3179.663189,108,69,68,68
2815,3181.699505,108,69,68,68
2816,3183.670071,108,69.4,68.4,68.4
2817,3185.689078,108,70.2,69.2,69.2
2818,3187.684479,108,68,67,67
2819,3189.685193,108,69.8,68.8,68.8
2820,3190.663029,108,68.8,67.8,67.8
2821,3192.693261,108,68.6,67.6,67.6
2822,3194.715596,108,69.2,68.2,68.2
2823,3196.664112,108,68.6,67.6,67.6
2824,3198.69104,110,69.2,68.2,68.2
2825,3200.693119,110,69,68,68
2826,3202.70072,110,68.8,67.8,67.8
2827,3204.69981,110,68.4,67.4,67.4
2828,3206.699575,110,68,67,67
2829,3208.68842,110,68,67,67
2830,3210.700065,110,68.2,67.2,67.2
2831,3212.717156,110,68.8,67.8,67.8
2832,3214.691992,110,70.2,69.2,69.2
2833,3216.713711,110,67.8,66.8,66.8
2834,3218.717153,108,68,67,67
2835,3220.667027,108,68,67,67
2836,3222.698896,108,68.2,67.2,67.2
2837,3224.66128,108,68,67,67
2838,3226.679176,108,68.2,67.2,67.2
2839,3228.666079,108,68,67,67
2840,3230.668138,108,68.4,67.4,67.4
2841,3232.679001,108,68,67,67
2842,3234.69496,108,69.2,68.2,68.2
2843,3236.663282,106,70.2,69.2,69.2
2844,3238.704809,106,69.4,68.4,68.4
2845,3240.693386,106,69,68,68
2846,3242.671906,106,68,67,67
2847,3244.674584,106,69,68,68
2848,3246.706605,106,70,69,69
2849,3248.689842,106,68.6,67.6,67.6
2850,3249.661877,106,69,68,68
2851,3251.717523,106,68.4,67.4,67.4
2852,3253.663248,106,68.8,67.8,67.8
2853,3255.65789,104,67.4,66.4,66.4
2854,3257.691701,104,68,67,67
2855,3259.657855,104,68.8,67.8,67.8
2856,3261.6686,104,68.6,67.6,67.6
2857,3263.675016,104,68,67,67
2858,3265.703912,104,69.6,68.6,68.6
2859,3267.647806,104,66.6,65.6,65.6
2860,3268.662367,104,69.2,68.2,68.2
2861,3270.670957,104,68,67,67
2862,3272.67124,104,69,68,68
2863,3274.658894,102,69,68,68
2864,3276.711522,102,68,67,67
2865,3278.668391,102,67.8,66.8,66.8
2866,3280.677039,102,69.2,68.2,68.2
2867,3281.66741,102,68.2,67.2,67.2
2868,3283.665093,102,68.2,67.2,67.2
2869,3285.686776,102,69.2,68.2,68.2
2870,3287.708842,102,69.4,68.4,68.4
2871,3289.664614,102,68.4,67.4,67.4
2872,3291.700644,102,69.6,68.6,68.6
2873,3293.693002,100,69.4,68.4,68.4
2874,3295.690373,100,68.4,67.4,67.4
2875,3297.705743,100,68.8,67.8,67.8
2876,3299.680838,100,69.2,68.2,68.2
2877,3301.677997,100,69.4,68.4,68.4
2878,3303.674641,100,68.8,67.8,67.8
2879,3305.689897,100,68,67,67
2880,3307.691882,100,68.8,67.8,67.8
2881,3309.664991,100,68.6,67.6,67.6
2882,3311.69218,100,68,67,67
2883,3313.681488,98,69.6,68.6,68.6
2884,3315.689788,98,68.8,67.8,67.8
2885,3317.666664,98,69.6,68.6,68.6
2886,3319.686641,98,68.2,67.2,67.2
2887,3321.669967,98,68.4,67.4,67.4
2888,3322.662766,98,68.8,67.8,67.8
2889,3324.688263,98,69,68,68
2890,3326.70306,98,68.8,67.8,67.8
2891,3328.70815,98,69.2,68.2,68.2
2892,3330.73023,98,68.6,67.6,67.6
2893,3332.691898,96,70,69,69
2894,3334.676049,96,67.8,66.8,66.8
2895,3336.64793,96,68.2,67.2,67.2
2896,3338.664783,96,70.4,69.4,69.4
2897,3340.675614,96,68.8,67.8,67.8
2898,3342.710304,96,68,67,67
2899,3344.64748,96,68.4,67.4,67.4
2900,3346.703874,96,69.6,68.6,68.6
2901,3348.679639,96,70.2,69.2,69.2
2902,3350.68326,96,69.2,68.2,68.2
2903,3352.700633,94,68.4,67.4,67.4
2904,3354.667402,94,69.2,68.2,68.2
2905,3356.660275,94,69.6,68.6,68.6
2906,3358.647132,94,68.6,67.6,67.6
2907,3359.709688,94,69.2,68.2,68.2
2908,3361.668314,94,68.8,67.8,67.8
2909,3363.667672,94,69.4,68.4,68.4
2910,3365.66269,94,69.4,68.4,68.4
2911,3367.680666,94,69.6,68.6,68.6
2912,3369.67897,94,69.8,68.8,68.8
2913,3371.66252,92,69.8,68.8,68.8
2914,3373.648264,92,69.8,68.8,68.8
2915,3375.679413,92,68.8,67.8,67.8
2916,3377.650197,92,68.6,67.6,67.6
2917,3379.66758,92,69,68,68
2918,3381.649882,92,69.4,68.4,68.4
2919,3383.669407,92,69.6,68.6,68.6
2920,3385.677612,92,70,69,69
2921,3387.663641,92,68.6,67.6,67.6
2922,3389.688038,92,69.4,68.4,68.4
2923,3391.666516,90,69.6,68.6,68.6
2924,3393.670353,90,68.6,67.6,67.6
2925,3395.66646,90,70,69,69
2926,3397.669823,90,68.2,67.2,67.2
2927,3399.670491,90,69.8,68.8,68.8
2928,3401.668834,90,70,69,69
2929,3403.668781,90,68.2,67.2,67.2
2930,3405.671925,90,69.8,68.8,68.8
2931,3407.712837,90,69.4,68.4,68.4
2932,3409.661974,90,70.2,69.2,69.2
2933,3411.661577,88,70.4,69.4,69.4
2934,3412.6718,88,68.6,67.6,67.6
2935,3414.671918,88,69.2,68.2,68.2
2936,3416.696128,88,69.6,68.6,68.6
2937,3418.661217,88,68.8,67.8,67.8
2938,3419.716152,88,69.6,68.6,68.6
2939,3421.710386,88,70,69,69
2940,3423.666239,88,69.8,68.8,68.8
2941,3425.665888,88,69.4,68.4,68.4
2942,3427.6676,88,70,69,69
2943,3429.665465,86,69.6,68.6,68.6
2944,3431.713689,86,69.6,68.6,68.6
2945,3433.667204,86,69.6,68.6,68.6
2946,3435.722192,86,69.8,68.8,68.8
2947,3437.669905,86,69.2,68.2,68.2
2948,3439.681325,86,69.6,68.6,68.6
2949,3440.672973,86,70,69,69
2950,3442.684888,86,70,69,69
2951,3444.670195,86,69.4,68.4,68.4
2952,3446.679011,86,69.2,68.2,68.2
2953,3448.694388,84,69.6,68.6,68.6
2954,3450.71589,84,70.4,69.4,69.4
2955,3452.664808,84,69.2,68.2,68.2
2956,3454.666396,84,70.4,69.4,69.4
2957,3456.695674,84,70.8,69.8,69.8
2958,3458.672269,84,69.2,68.2,68.2
2959,3460.69753,84,70.2,69.2,69.2
2960,3462.696542,84,69.2,68.2,68.2
2961,3463.659012,84,68.4,67.4,67.4
2962,3464.657768,84,69.2,68.2,68.2
2963,3466.662646,82,70.8,69.8,69.8
2964,3467.692576,82,69.8,68.8,68.8
2965,3468.659049,82,69.8,68.8,68.8
2966,3470.661702,82,70,69,69
2967,3472.677651,82,69.2,68.2,68.2
2968,3473.659935,82,69.2,68.2,68.2
2969,3474.658281,82,70.6,69.6,69.6
2970,3475.661643,82,70.8,69.8,69.8
2971,3477.659651,82,69.6,68.6,68.6
2972,3478.64603,82,69.2,68.2,68.2
2973,3479.675243,80,70,69,69
2974,3481.661922,80,70.4,69.4,69.4
2975,3482.669741,80,69.2,68.2,68.2
2976,3484.683637,80,69.6,68.6,68.6
2977,3485.658117,80,70.4,69.4,69.4
2978,3486.662125,80,70.6,69.6,69.6
2979,3487.659612,80,71,70,70
2980,3488.646972,80,70.6,69.6,69.6
2981,3489.672667,80,71.2,70.2,70.2
2982,3490.660194,80,70.2,69.2,69.2
2983,3492.645026,78,69.8,68.8,68.8
2984,3493.659529,78,69.6,68.6,68.6
2985,3495.663058,78,71.2,70.2,70.2
2986,3496.709567,78,70,69,69
2987,3498.685599,78,69.4,68.4,68.4
2988,3499.678825,78,70,69,69
2989,3500.69634,78,69.4,68.4,68.4
2990,3502.669333,78,69.2,68.2,68.2
2991,3504.662682,78,70,69,69
2992,3505.661266,78,71,70,70
2993,3506.660315,76,71,70,70
2994,3507.659769,76,70.4,69.4,69.4
2995,3509.661865,76,71,70,70
2996,3511.692401,76,71.4,70.4,70.4
2997,3513.686725,76,71,70,70
2998,3515.668812,76,70.8,69.8,69.8
2999,3517.646605,76,70.2,69.2,69.2
3000,3519.69317,76,70,69,69
3001,3521.681592,76,70.8,69.8,69.8
3002,3523.699193,76,70.2,69.2,69.2
3003,3525.726179,74,70.6,69.6,69.6
3004,3527.663669,74,70.6,69.6,69.6
3005,3528.673124,74,70.8,69.8,69.8
3006,3530.686629,74,71.4,70.4,70.4
3007,3532.667984,74,69.8,68.8,68.8
3008,3534.676101,74,70.2,69.2,69.2
3009,3536.66765,74,71.2,70.2,70.2
3010,3538.663172,74,70.4,69.4,69.4
3011,3540.682782,74,70,69,69
3012,3542.698785,74,69.6,68.6,68.6
3013,3544.687775,72,72.2,71.2,71.2
3014,3546.680965,72,71,70,70
3015,3548.683301,72,70,69,69
3016,3550.705339,72,71,70,70
3017,3552.64525,72,70.6,69.6,69.6
3018,3554.664755,72,72.2,71.2,71.2
3019,3556.678377,72,71,70,70
3020,3558.678301,72,70.6,69.6,69.6
3021,3560.664536,72,71.8,70.8,70.8
3022,3562.675229,72,71.4,70.4,70.4
3023,3564.656444,70,69.8,68.8,68.8
3024,3565.662581,70,71,70,70
3025,3567.688391,70,71.4,70.4,70.4
3026,3568.69376,70,71.4,70.4,70.4
3027,3570.72127,70,69.8,68.8,68.8
3028,3572.66536,70,70.6,69.6,69.6
3029,3574.687297,70,71.2,70.2,70.2
3030,3576.679999,70,70.8,69.8,69.8
3031,3578.653036,70,71,70,70
3032,3579.706439,70,70.8,69.8,69.8
3033,3581.663212,68,70.4,69.4,69.4
3034,3582.66252,68,71.2,70.2,70.2
3035,3584.680489,68,71.4,70.4,70.4
3036,3586.712922,68,70.6,69.6,69.6
3037,3588.665385,68,71.2,70.2,70.2
3038,3590.673119,68,71.8,70.8,70.8
3039,3592.66469,68,70,69,69
3040,3594.667887,68,70.4,69.4,69.4
3041,3596.663687,68,71,70,70
3042,3598.669893,68,70.8,69.8,69.8
3043,0.718702,66,71.2,70.2,70.2
3044,2.664551,66,71.6,70.6,70.6
3045,4.664295,66,70.8,69.8,69.8
3046,6.657249,66,71.4,70.4,70.4
3047,8.665515,66,71.6,70.6,70.6
3048,10.647685,66,71.6,70.6,70.6
3049,12.719485,66,70.8,69.8,69.8
3050,14.650842,66,70.2,69.2,69.2
3051,16.66523,66,72,71,71
3052,18.680034,66,70.6,69.6,69.6
3053,20.675335,64,71.6,70.6,70.6
3054,22.652231,64,71,70,70
3055,23.690799,64,71.6,70.6,70.6
3056,25.693974,64,72.2,71.2,71.2
3057,26.688694,64,71.8,70.8,70.8
3058,28.704782,64,71.6,70.6,70.6
3059,30.714902,64,71,70,70
3060,32.662578,64,71.8,70.8,70.8
3061,33.660932,64,71.8,70.8,70.8
3062,35.669663,64,72,71,71
3063,37.698419,62,70.6,69.6,69.6
3064,39.714881,62,70.8,69.8,69.8
3065,41.669142,62,72.2,71.2,71.2
3066,43.675994,62,71.8,70.8,70.8
3067,45.68198,62,70.8,69.8,69.8
3068,47.647644,62,73,72,72
3069,49.6645,62,71.6,70.6,70.6
3070,51.66462,62,71.4,70.4,70.4
3071,53.702427,62,71.2,70.2,70.2
3072,55.702466,62,72,71,71
3073,57.685636,60,71.6,70.6,70.6
3074,59.668554,60,71.8,70.8,70.8
3075,61.667861,60,72.2,71.2,71.2
3076,63.678404,60,71.8,70.8,70.8
3077,65.673894,60,72.2,71.2,71.2
3078,67.648779,60,71.4,70.4,70.4
3079,69.664491,60,71.6,70.6,70.6
3080,71.679211,60,71.4,70.4,70.4
3081,73.677972,60,72,71,71
3082,75.704084,60,72.4,71.4,71.4
3083,77.708771,58,73,72,72
3084,79.661793,58,72.4,71.4,71.4
3085,81.662492,58,71.6,70.6,70.6
3086,82.668221,58,71.8,70.8,70.8
3087,84.677623,58,73.4,72.4,72.4
3088,86.676954,58,71.6,70.6,70.6
3089,88.666046,58,71.4,70.4,70.4
3090,90.723687,58,71.8,70.8,70.8
3091,92.650426,58,72,71,71
3092,94.667316,58,72.6,71.6,71.6
3093,96.669455,56,72.6,71.6,71.6
3094,98.678884,56,71.4,70.4,70.4
3095,100.667192,56,72.2,71.2,71.2
3096,102.672255,56,72.6,71.6,71.6
3097,104.665422,56,72.6,71.6,71.6
3098,106.710038,56,72.6,71.6,71.6
3099,108.69288,56,72.4,71.4,71.4
3100,110.661572,56,72.2,71.2,71.2
3101,112.662524,56,71.8,70.8,70.8
3102,113.705121,56,72.2,71.2,71.2
3103,115.677574,54,71.4,70.4,70.4
3104,117.662486,54,72,71,71
3105,119.666989,54,73.4,72.4,72.4
3106,121.744467,54,73.2,72.2,72.2
3107,123.663906,54,72,71,71
3108,125.679917,54,72.6,71.6,71.6
3109,127.704,54,72.4,71.4,71.4
3110,129.711574,54,73.4,72.4,72.4
3111,131.661567,54,72.6,71.6,71.6
3112,132.664053,54,72.6,71.6,71.6
3113,134.669221,52,73.6,72.6,72.6
3114,136.672926,52,73,72,72
3115,138.713407,52,73.2,72.2,72.2
3116,140.688594,52,72.8,71.8,71.8
3117,142.74671,52,72.8,71.8,71.8
3118,144.660279,52,73.4,72.4,72.4
3119,146.647496,52,72.8,71.8,71.8
3120,148.691662,52,73,72,72
3121,150.68113,52,73,72,72
3122,152.663759,52,72,71,71
3123,154.663722,50,72.4,71.4,71.4
3124,156.661883,50,73,72,72
3125,157.661628,50,72.8,71.8,71.8
3126,159.665622,50,73.8,72.8,72.8
3127,160.661156,50,72.6,71.6,71.6
3128,162.668106,50,73,72,72
3129,164.666058,50,72.6,71.6,71.6
3130,166.665914,50,73,72,72
3131,168.685949,50,72.8,71.8,71.8
3132,170.727032,50,72.8,71.8,71.8
3133,172.670758,48,73,72,72
3134,174.663473,48,73.6,72.6,72.6
3135,175.664531,48,73,72,72
3136,177.662049,48,73.8,72.8,72.8
3137,179.6673,48,71,70,70
3138,181.706658,48,72.6,71.6,71.6
3139,183.663021,48,73,72,72
3140,185.666067,48,73.4,72.4,72.4
3141,187.660762,48,74,73,73
3142,188.661355,48,72.8,71.8,71.8
3143,189.660006,46,74,73,73
3144,190.66339,46,74.6,73.6,73.6
3145,192.661863,46,73,72,72
3146,193.668589,46,73.2,72.2,72.2
3147,195.699078,46,73.6,72.6,72.6
3148,197.665341,46,74.2,73.2,73.2
3149,199.680577,46,73.8,72.8,72.8
3150,200.708599,46,72.6,71.6,71.6
3151,202.692426,46,72.8,71.8,71.8
3152,203.661909,46,74,73,73
3153,205.661346,44,73.8,72.8,72.8
3154,207.668825,44,72.8,71.8,71.8
3155,209.679623,44,74.8,73.8,73.8
3156,211.664228,44,73.8,72.8,72.8
3157,213.651616,44,73,72,72
3158,215.671884,44,73.4,72.4,72.4
3159,217.647645,44,74.2,73.2,73.2
3160,218.740411,44,74.8,73.8,73.8
3161,220.66462,44,74,73,73
3162,221.661659,44,74,73,73
3163,223.662404,42,73.4,72.4,72.4
3164,224.647137,42,73.2,72.2,72.2
3165,226.662689,42,74,73,73
3166,228.647368,42,74.4,73.4,73.4
3167,230.666497,42,73.8,72.8,72.8
3168,232.70328,42,74,73,73
3169,234.661951,42,73.2,72.2,72.2
3170,236.659621,42,74.4,73.4,73.4
3171,238.647356,42,72.6,71.6,71.6
3172,240.720385,42,73.8,72.8,72.8
3173,242.664105,40,73.4,72.4,72.4
3174,244.670379,40,74.4,73.4,73.4
3175,246.707566,40,74.8,73.8,73.8
3176,248.663633,40,74.8,73.8,73.8
3177,250.683225,40,74,73,73
3178,252.70048,40,72.8,71.8,71.8
3179,254.68223,40,74,73,73
3180,256.692165,40,74.4,73.4,73.4
3181,258.708363,40,73.8,72.8,72.8
3182,260.703249,40,74,73,73
3183,262.676532,38,74.4,73.4,73.4
3184,264.669518,38,74.2,73.2,73.2
3185,266.67626,38,74.4,73.4,73.4
3186,268.673596,38,75,74,74
3187,270.676768,38,74.2,73.2,73.2
3188,272.65857,38,73.6,72.6,72.6
3189,274.668071,38,74,73,73
3190,276.645927,38,74,73,73
3191,277.694247,38,73.6,72.6,72.6
3192,279.710751,38,73.6,72.6,72.6
3193,281.696371,36,74.8,73.8,73.8
3194,283.710333,36,74.2,73.2,73.2
3195,285.736809,36,73.8,72.8,72.8
3196,287.656437,36,73.4,72.4,72.4
3197,288.71013,36,75.4,74.4,74.4
3198,290.669529,36,74.6,73.6,73.6
3199,291.681961,36,74.2,73.2,73.2
3200,293.709534,36,74.8,73.8,73.8
3201,295.680602,36,75,74,74
3202,297.690203,36,74,73,73
3203,299.688407,34,74.6,73.6,73.6
3204,301.689626,34,73.6,72.6,72.6
3205,303.6638,34,74.8,73.8,73.8
3206,305.648265,34,74.2,73.2,73.2
3207,307.669339,34,74.4,73.4,73.4
3208,309.686554,34,73.2,72.2,72.2
3209,311.709041,34,74.4,73.4,73.4
3210,313.656375,34,74.2,73.2,73.2
3211,315.68487,34,75,74,74
3212,317.65222,34,75.2,74.2,74.2
3213,318.678141,32,74.4,73.4,73.4
3214,320.684668,32,73.6,72.6,72.6
3215,322.691419,32,73.6,72.6,72.6
3216,324.648236,32,73.6,72.6,72.6
3217,326.707438,32,74.2,73.2,73.2
3218,328.648479,32,73.2,72.2,72.2
3219,329.662908,32,74.6,73.6,73.6
3220,331.689913,32,73.8,72.8,72.8
3221,333.668012,32,74.2,73.2,73.2
3222,335.729023,32,72.8,71.8,71.8
3223,337.71421,30,73.8,72.8,72.8
3224,339.652023,30,73,72,72
3225,341.700234,30,73.6,72.6,72.6
3226,343.648538,30,73.8,72.8,72.8
3227,345.672544,30,74,73,73
3228,347.692705,30,73.8,72.8,72.8
3229,349.69366,30,74.6,73.6,73.6
3230,351.693326,30,74.8,73.8,73.8
3231,352.657787,30,74,73,73
3232,353.660674,30,74.8,73.8,73.8
3233,357.657747,30,74.4,73.4,73.4
3234,358.657355,30,74.6,73.6,73.6
3235,359.664097,30,73.2,72.2,72.2
3236,361.660746,30,74.4,73.4,73.4
3237,363.659606,30,73.8,72.8,72.8
3238,365.663777,30,74.6,73.6,73.6
3239,366.666999,30,76.2,75.2,75.2
3240,367.652398,30,74,73,73
3241,368.667552,30,74.6,73.6,73.6
3242,370.661608,32,74.6,73.6,73.6
3243,371.644874,32,74.6,73.6,73.6
3244,373.66996,32,74.4,73.4,73.4
3245,375.652495,32,74.6,73.6,73.6
3246,376.670543,32,73.6,72.6,72.6
3247,377.657829,32,76.2,75.2,75.2
3248,378.659258,32,73.6,72.6,72.6
3249,379.659037,32,73.4,72.4,72.4
3250,380.660232,32,73.4,72.4,72.4
3251,381.6626,32,74.4,73.4,73.4
3252,382.645599,34,74.6,73.6,73.6
3253,383.644556,34,74,73,73
3254,384.693173,34,75,74,74
3255,386.692741,34,74,73,73
3256,387.681895,34,73.8,72.8,72.8
3257,389.673663,34,74.8,73.8,73.8
3258,391.659692,34,74,73,73
3259,392.66014,34,74.2,73.2,73.2
3260,394.663886,34,75,74,74
3261,395.657867,34,74.6,73.6,73.6
3262,396.64678,36,75.4,74.4,74.4
3263,397.661316,36,74,73,73
3264,399.671763,36,74.8,73.8,73.8
3265,400.658537,36,73.6,72.6,72.6
3266,402.670891,36,74.2,73.2,73.2
3267,404.686853,36,75.4,74.4,74.4
3268,406.688226,36,74.6,73.6,73.6
3269,408.683828,36,74.4,73.4,73.4
3270,410.687447,36,73.6,72.6,72.6
3271,412.718639,36,75.2,74.2,74.2
3272,414.681565,38,74.2,73.2,73.2
3273,416.662993,38,75.4,74.4,74.4
3274,418.656917,38,73.6,72.6,72.6
3275,420.685839,38,73.8,72.8,72.8
3276,422.64861,38,74.6,73.6,73.6
3277,424.663837,38,72.4,71.4,71.4
3278,426.6474,38,73.6,72.6,72.6
3279,427.673459,38,75.2,74.2,74.2
3280,429.664174,38,74.2,73.2,73.2
3281,431.687683,38,74.8,73.8,73.8
3282,433.647733,40,74,73,73
3283,435.71015,40,74.4,73.4,73.4
3284,437.664535,40,73.8,72.8,72.8
3285,439.686854,40,73.4,72.4,72.4
3286,441.689695,40,74.6,73.6,73.6
3287,443.697813,40,74,73,73
3288,445.64839,40,73.2,72.2,72.2
3289,446.673593,40,73.6,72.6,72.6
3290,448.678714,40,74.6,73.6,73.6
3291,450.703127,40,74.2,73.2,73.2
3292,452.692808,42,72.6,71.6,71.6
3293,454.662312,42,74.6,73.6,73.6
3294,456.668154,42,75.4,74.4,74.4
3295,458.667372,42,73.6,72.6,72.6
3296,460.677234,42,75,74,74
3297,462.697218,42,73.8,72.8,72.8
3298,464.692075,42,73.6,72.6,72.6
3299,466.69422,42,74.2,73.2,73.2
3300,468.649093,42,74.4,73.4,73.4
3301,470.664028,42,73.2,72.2,72.2
3302,472.66983,44,73.6,72.6,72.6
3303,474.667766,44,73.6,72.6,72.6
3304,476.688026,44,73.8,72.8,72.8
3305,478.689936,44,75,74,74
3306,479.666954,44,75,74,74
3307,481.704675,44,74,73,73
